label,raw_text,text
ham,Infact happy new year. How are you where are you when are we seeing,Infact happy new year. How are you where are you when are we seeing
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)","In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
ham,That's a shame! Maybe cld meet for few hrs tomo?,That is a shame! Maybe cld meet for few hrs tomo?
ham,Lol I would but despite these cramps I like being a girl.,Lol I would but despite these cramps I like being a girl.
ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.
ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,Pls help me tell sura that i am expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...","Have not found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,I only work from mon to thurs but Sat i cannot leh... Booked liao... Which other day you free?
ham,Ü comin to fetch us oredi...,Ü comin to fetch us oredi...
ham,What's nannys address?,What is nannys address?
ham,Haf u eaten? Wat time u wan me 2 come?,Haf you eaten? Wat time you wan me 2 come?
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order","Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,This single single answers are we fighting? Plus i said am broke and you did not reply
ham,It certainly puts things into perspective when something like this happens,It certainly puts things into perspective when something like this happens
ham,Now got tv 2 watch meh? U no work today?,Now got tv 2 watch meh? YOU no work today?
ham,i felt so...not any conveying reason.. Ese he... What about me?,i felt so...not any conveying reason.. Ese he... What about me?
ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,How is it going? Got any exciting karaoke type activities planned? I am debating whether to play football this eve. Feeling lazy though.
ham,I told that am coming on wednesday.,I told that am coming on wednesday.
ham,"Its ok, called mom instead have fun","Its ok, called mom instead have fun"
spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.","Dear Voucher Holder, To claim this weeks offer, at your PC please go to Ts&Cs apply."
ham,Well if I'm that desperate I'll just call armand again,Well if I am that desperate I will just call armand again
ham,Are you at work right now ?,Are you at work right now ?
ham,Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,Have not heard anything and he is not answering my texts so I am guessing he flaked. That said the jb is fantastic
ham,"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!","Mmmmmm ... I love you,so much, Ahmad ... I cannot wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!"
ham,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,Pls what is the full name of joke's school cos fees in university of florida seem to actually be <#> k. Pls holla back
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,Ok... But they said i have got wisdom teeth hidden inside n mayb need 2 remove.
ham,And pls pls drink plenty plenty water,And pls pls drink plenty plenty water
ham,How are you doing. How's the queen. Are you going for the royal wedding,How are you doing. How is the queen. Are you going for the royal wedding
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype,He is in lag. That is just the sad part but we keep in touch thanks to skype
ham,Ok lor then we go tog lor...,Ok lor then we go tog lor...
ham,Two teams waiting for some players,Two teams waiting for some players
ham,Can ü send me a copy of da report?,Can ü send me a copy of da report?
ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.","swhrt how you dey,hope you are ok, tot about you 2day.love n miss.take care."
ham,"Ok da, i already planned. I wil pick you.","Ok da, i already planned. I wil pick you."
spam,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+","Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
ham,I just really need shit before tomorrow and I know you won't be awake before like 6,I just really need shit before tomorrow and I know you will not be awake before like 6
ham,I'm good. Have you registered to vote?,I am good. Have you registered to vote?
ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!","Hmm ok, i will stay for like an hour cos my eye is really sore!"
ham,Dear got bus directly to calicut,Dear got bus directly to calicut
ham,Mm umma ask vava also to come tell him can play later together,Mm umma ask vava also to come tell him can play later together
ham,"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want","Well the general price is <#> /oz, let me know if/when/how much you want"
ham,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning","Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings love,Night brings rest,Wish you find them all today.Good Morning"
ham,&lt;#&gt;  w jetton ave if you forgot,<#> w jetton ave if you forgot
ham,Ok i'm coming home now.,Ok i am coming home now.
ham,Can not use foreign stamps in this country.,Can not use foreign stamps in this country.
ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy","Sorry, it is a lot of friend-of-a-friend stuff, I am just now about to talk to the actual guy who wants to buy"
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP","cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) I Am hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP"
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.
ham,How are you enjoying this semester? Take care brother.,How are you enjoying this semester? Take care brother.
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS YOU ARE LUCKY DAY!2 FIND OUT WHY LOG ONTO THERE IS A FANTASTIC PRIZEAWAITING YOU!
ham,"Get the door, I'm here","Get the door, I am here"
ham,"Lets use it next week, princess :)","Let Us use it next week, princess :)"
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
ham,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
ham,Oi when you gonna ring,Oi when you going to ring
spam,Missed call alert. These numbers called but left no message. 07008009200,Missed call alert. These numbers called but left no message. 07008009200
ham,I attended but nothing is there.,I attended but nothing is there.
ham,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.
ham,No dear i was sleeping :-P,No dear i was sleeping :-P
ham,Er mw im filled tuth is aight,Er mw i am filled tuth is aight
ham,Will be office around 4 pm. Now i am going hospital.,Will be office around 4 pm. Now i am going hospital.
ham,Actually i'm waiting for 2 weeks when they start putting ad.,Actually i am waiting for 2 weeks when they start putting ad.
ham,Anything lor if they all go then i go lor...,Anything lor if they all go then i go lor...
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,YOU free on sat rite? YOU wan 2 watch infernal affairs wif me n darren n mayb xy?
ham,Yo you around? A friend of mine's lookin to pick up later tonight,Yo you around? A friend of mine's lookin to pick up later tonight
ham,Stupid auto correct on my phone,Stupid auto correct on my phone
ham,Double eviction this week - Spiral and Michael and good riddance to them!,Double eviction this week - Spiral and Michael and good riddance to them!
ham,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....","The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night...."
ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.","Ok that is cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Give Me ring when you are closeby see you tuesday."
ham,Buy one egg for me da..please:),Buy one egg for me da..please:)
ham,Have you started in skye,Have you started in skye
ham,Have you bookedthe hut? And also your time off? How are you by the way?,Have you bookedthe hut? And also your time off? How are you by the way?
ham,And several to you sir.,And several to you sir.
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,YOU really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
ham,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,My love ... I hope your not doing anything drastic. Do not you dare sell your pc or your phone ...
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this message. To opt out text STOP
ham,Life style garments account no please.,Life style garments account no please.
ham,Lol wtf random. Btw is that your lunch break,Lol wtf random. By The Way is that your lunch break
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx","Sez, how is you & de arab boy? Hope you r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe","The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe"
ham,Detroit. The home of snow. Enjoy it.,Detroit. The home of snow. Enjoy it.
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,Show you are colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on you are phone! Click on the following service message for info!
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way","Aight, I am chillin in a friend's room so text me when you are on the way"
ham,Is toshiba portege m100 gd?,Is toshiba portege m100 gd?
ham,Well welp is sort of a semiobscure internet thing,Well welp is sort of a semiobscure internet thing
spam,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send","accordingly. I repeat, just text the word ok on your mobile phone and send"
ham,Loosu go to hospital. De dont let it careless.,Loosu go to hospital. De do not let it careless.
ham,How much for an eighth?,How much for an eighth?
ham,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,Omg Joanna is freaking me out. She is looked thru all my friends to find photos of me. And then she is asking about stuff on my MySpace which I have not even logged on in like a year. :/
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.","Send you are birthdate with month and year, I will tel you you are LIFE PARTNER'S name. and the method of calculation. Reply must."
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,Juz now have not woke up so a bit blur blur... Can? Dad went out liao... I cannot cum now oso...
ham,"How about clothes, jewelry, and trips?","How about clothes, jewelry, and trips?"
spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,Aah! A cuddle would be lush! I would need lots of tea and soup before any kind of fumbling!
spam,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information 4 orange user . today is your lucky day!2find out why log onto THERE IS A FANTASTIC SURPRISE AWAITING YOU!
ham,Are you plans with your family set in stone ?,Are you plans with your family set in stone ?
ham,Pls dont forget to study,Pls do not forget to study
ham,You'll never believe this but i have actually got off at taunton. Wow,You will never believe this but i have actually got off at taunton. Wow
ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ","Den only weekdays got special price... Haiz... Cannot eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat..."
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,She just broke down a list of reasons why nobody's in town and I cannot tell if she is being sarcastic or just faggy
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,<DECIMAL> m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,SORRY I AM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
ham,Hey so whats the plan this sat? ,Hey so what is the plan this sat?
ham,Beauty sleep can help ur pimples too.,Beauty sleep can help you are pimples too.
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: STOP? Send STOP FRND to 62468
ham,Where to get those?,Where to get those?
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.","Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),Ball is moving a lot.will spin in last :)so very difficult to bat:)
ham,Haiyoh... Maybe your hamster was jealous of million,Haiyoh... Maybe your hamster was jealous of million
ham,Can you please send me my aunty's number,Can you please send me my aunty's number
ham,I'm glad. You are following your dreams.,I am glad. You are following your dreams.
ham,I've reached home finally...,I have reached home finally...
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !","URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto there is a fantastic surprise awaiting you !"
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)","Wn you r hurt by d prsn who s close 2 you, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
ham,U can call now...,YOU can call now...
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.","Science tells that chocolate will melt under the sunlight. Please do not walk under the sunlight. BCoz,I do not want to loss a sweet friend."
ham,Yes. I come to nyc for audiitions and am trying to relocate.,Yes. I come to nyc for audiitions and am trying to relocate.
ham,I pocked you up there before,I pocked you up there before
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,Congrats. That is great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),I wud never mind if you do not miss me or if you do not need me.. But you wil really hurt me wen you need me & you do not tell me......... Take care:-)
ham,Hey mr whats the name of that bill brison book the one about language and words ,Hey mr what is the name of that bill brison book the one about language and words
ham,"Okay, good, no problem, and thanx!","Okay, good, no problem, and thanx!"
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.","For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please do not try and bullshit me. It makes me want to listen to you less."
ham,Call me when u're done...,Call me when you're done...
ham,G.W.R,G.W.R
ham,You best watch what you say cause I get drunk as a motherfucker,You best watch what you say because I get drunk as a motherfucker
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please CALL 08712402578 immediately as there is an urgent message waiting for you
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,thesmszone.com let us you send free anonymous and masked messages..i am sending this message from there..do you see the potential for abuse???
ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.","Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
ham,Are there TA jobs available? Let me know please cos i really need to start working,Are there TA jobs available? Let me know please cos i really need to start working
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,Aiyar hard 2 type. YOU later free then tell me then i call n scold n tell you.
ham,Yup i'm free...,Yup i am free...
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?","Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
ham,Yo come over carlos will be here soon,Yo come over carlos will be here soon
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt you later cos i am lonely :( xxx.
ham,I guess it is useless calling u 4 something important.,I guess it is useless calling you 4 something important.
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,Ha ha - had popped down to the loo when you hello-ed me. Hello!
ham,He dint tell anything. He is angry on me that why you told to abi.,He dint tell anything. He is angry on me that why you told to abi.
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she will be able to deliver and have basic care. I am currently shopping for the right medical insurance for her. So just give me til friday morning. That Is when i.ll see the major person that can guide me to the right insurance.
ham,I keep ten rs in my shelf:) buy two egg.,I keep ten rs in my shelf:) buy two egg.
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?","I was not well babe, i have swollen glands at my throat ... What did you end up doing ?"
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,Is you are changes 2 da report big? Cos i have already made changes 2 da previous report.
ham,Captain is in our room:),Captain is in our room:)
ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.","I cannot speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later."
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,HIYA STU WOT YOU UP 2.I AM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN YOU! WOT THE HELL AV I DONE NOW? Y WILL NOT YOU JUST TELL ME TEXT BCK PLEASE LOVE DAN
ham,S...i will take mokka players only:),S...i will take mokka players only:)
ham,Are you still playing with gautham?,Are you still playing with gautham?
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,Hey mr and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;","K, jason says he is going to be around so I will be up there around <#>"
ham,Sorry . I will be able to get to you. See you in the morning.,Sorry . I will be able to get to you. See you in the morning.
ham,Aight well keep me informed,Aight well keep me informed
ham,Am only searching for good dual sim mobile pa.,Am only searching for good dual sim mobile pa.
ham,That seems unnecessarily hostile,That seems unnecessarily hostile
ham,Dude got a haircut. Now its breezy up there,Dude got a haircut. Now its breezy up there
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm","Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid you are mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom YOU Care..:-)
ham,i thought we were doing a king of the hill thing there.,i thought we were doing a king of the hill thing there.
ham,Nope i'll come online now..,Nope i will come online now..
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,ALSO TELL HIM I SAID HAPPY BIRTHDAY
ham,Y bishan lei... I tot ü say lavender? ,Y bishan lei... I tot ü say lavender?
ham,Boo what time u get out? U were supposed to take me shopping today. :(,Boo what time you get out? YOU were supposed to take me shopping today. :(
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?","Now you sound like manky scouse boy steve,like! I is travelling on da bus home.wot has you inmind 4 recreation dis eve?"
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min","Fyi I am taking a quick shower, be at epsilon in like <#> min"
ham,on a Tuesday night r u 4 real,on a Tuesday night r you 4 real
ham,Yes when is the appt again?,Yes when is the appt again?
ham,Just got outta class gonna go gym.,Just got outta class going to go gym.
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,I want to sent <#> mesages today. That Is y. Sorry if i hurts
ham,Ü all write or wat..,Ü all write or wat..
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,Ha! I would not say that I just did not read anything into way you seemed. I do not like 2 be judgemental....i save that for fridays in the pub!
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,Its a valentine game. . . send dis message to all you are friends. . If 5 answers r d same then someone really loves you. . Ques- which colour suits me the best?
ham,Hi:)did you asked to waheeda fathima about leave?,Hi:)did you asked to waheeda fathima about leave?
ham,Enjoy urself tmr...,Enjoy urself tomorrow...
ham,You still around? I could use a half-8th,You still around? I could use a half-8th
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,You give us back my id proof and <#> rs. We will not allow you to work. We will come to your home within days
ham,Ü bot notes oredi... Cos i juz rem i got...,Ü bot notes oredi... Cos i juz rem i got...
ham,Yes. Rent is very expensive so its the way we save.,Yes. Rent is very expensive so its the way we save.
ham,Hows the pain dear?y r u smiling?,How Is the pain dear?y r you smiling?
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits","Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits"
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto THERE IS A FANTASTIC SURPRISE AWAITING YOU!
ham,Great. So should i send you my account number.,Great. So should i send you my account number.
ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ","HELLOGORGEOUS, HOW IS YOU? MY FONE WAS ON CHARGE LST NITW WEN YOU TEXD ME. HOPEU AD A NICE WKEND AS I AM SURE YOU DID LOOKIN 4WARD 2 C-IN YOU 2MRW LOVE JAZ"
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p","Our dating service has been asked 2 contact YOU by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
ham,Ü only send me the contents page...,Ü only send me the contents page...
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ","Night sweet, sleep well! I have just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs!"
ham,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8","Do not Think About ""What you Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8"
ham,"I can't right this second, gotta hit people up first","I cannot right this second, got to hit people up first"
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)","Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If you Smile,D World is wit you.Othrwise even d Drop of Tear dsn't lik 2 Stay wit you.So b happy.. Good morning, keep smiling:-)"
ham,So what about you. What do you remember,So what about you. What do you remember
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
ham,Mm yes dear look how i am hugging you both. :-P,Mm yes dear look how i am hugging you both. :-P
ham,I like dis sweater fr mango but no more my size already so irritating.,I like dis sweater fr mango but no more my size already so irritating.
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,1 I do not have her number and 2 its going to be a massive pain in the ass and i would rather not get involved if that is possible
ham,Anytime lor...,Anytime lor...
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
spam,"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","You Are balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!"
ham,Me fine..absolutly fine,Me fine..absolutly fine
ham,K and you're sure I don't have to have consent forms to do it :V,K and you are sure I do not have to have consent forms to do it :V
spam,Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,You Are TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. *BILLING MESSAGE*
